match_no,batting_team,batting_side,overs,runs,"bowler_to_batsman, runs",commentary,numerical_runs,bowler,batsman,preprocessed_commentary
5,BAN,1,16.1,4,"Madushanka to Afif, FOUR runs","Ah, that was a poor delivery down leg. Length on the pads, easy pickings for Afif who just flicks it over short fine leg.",4,Madushanka,Afif,"['ah', 'wa', 'poor', 'deliveri', 'leg', 'length', 'pad', 'easi', 'pick', 'flick', 'short', 'fine', 'leg']"
5,BAN,1,16.2,1,"Madushanka to Afif, 1 run","Slower back of a length delivery outside off, he cuts it to deep point",1,Madushanka,Afif,"['slower', 'back', 'length', 'deliveri', 'outsid', 'cut', 'deep', 'point']"
5,BAN,1,16.3,1lb,"Madushanka to Mahmudullah, 1 leg bye","Excellent yorker on leg stump, he gets hit on his pads with the ball rolling to the on side. They scamper for a leg-bye.",1,Madushanka,Mahmudullah,"['excel', 'yorker', 'leg', 'stump', 'get', 'hit', 'hi', 'pad', 'ball', 'roll', 'side', 'scamper', 'leggi']"
5,BAN,1,16.4,W,"Madushanka to Afif, OUT","Picks out the fielder to precision! Slower length ball on middle stump, Afif was looking to go much straighter but loses shape and ends up dragging it to cow corner where Hasaranga pouches a simple catch.",0,Madushanka,Afif,"['pick', 'fielder', 'precis', 'slower', 'length', 'ball', 'middl', 'stump', 'wa', 'look', 'go', 'much', 'straighter', 'lose', 'shape', 'end', 'drag', 'cow', 'corner', 'pouch', 'simpl', 'catch']"
5,BAN,1,16.5,2,"Madushanka to Mahmudullah, 2 runs","Banged in short leg stump, he gets across in a bid to pull it away. Instead, it catches his gloves as the ball rolls past short fine leg.",2,Madushanka,Mahmudullah,"['bang', 'short', 'leg', 'stump', 'get', 'across', 'bid', 'pull', 'away', 'instead', 'catch', 'hi', 'glove', 'ball', 'roll', 'past', 'short', 'fine', 'leg']"
5,BAN,1,16.6,1,"Madushanka to Mahmudullah, 1 run","Length outside off, he turns it to deep square leg to retain strike.",1,Madushanka,Mahmudullah,"['length', 'outsid', 'turn', 'deep', 'squar', 'leg', 'retain', 'strike']"
5,BAN,1,17.1,W,"Hasaranga de Silva to Mahmudullah, OUT","Hasaranga returns and gets the big fish! Flighted gently on off, was the leg-spinner. Mahmudullah was looking for the slog sweep, but looks like was deceived by the slowness and was into his shot a bit early. Ends up getting a top edge with Chamika Karunaratne at deep midwicket taking a simple catch.",0,Hasaranga de Silva,Mahmudullah,"['return', 'get', 'big', 'fish', 'flight', 'gentli', 'wa', 'legspinn', 'wa', 'look', 'slog', 'sweep', 'look', 'like', 'wa', 'deceiv', 'slow', 'wa', 'hi', 'shot', 'bit', 'earli', 'end', 'get', 'top', 'edg', 'chamika', 'karunaratn', 'deep', 'midwicket', 'take', 'simpl', 'catch']"
5,BAN,1,17.2,4,"Hasaranga de Silva to Mosaddek, FOUR runs","Ah, good shot! Uses his feet to the leggie and tonks it straight over the bowler's head for a one-bounce four.",4,Hasaranga de Silva,Mosaddek,"['ah', 'good', 'shot', 'use', 'hi', 'foot', 'veggi', 'ton', 'straight', 'bowler', 'head', 'bounc']"
5,BAN,1,17.3,2,"Hasaranga de Silva to Mosaddek, 2 runs","Googly on off, he waits for and plays the late cut past short third man.",2,Hasaranga de Silva,Mosaddek,"['googli', 'wait', 'play', 'late', 'cut', 'past', 'short', 'third', 'man']"
5,BAN,1,17.4,4,"Hasaranga de Silva to Mosaddek, FOUR runs","Oh, yes! That's a shot and a half!",4,Hasaranga de Silva,Mosaddek,"['oh', 'ye', 'shot', 'half']"
5,BAN,1,17.5,1,"Hasaranga de Silva to Mosaddek, 1 run","Another late cut to the wrong'un, he cannot beat short third man this time around with the fielder putting in a dive to his left.",1,Hasaranga de Silva,Mosaddek,"['anoth', 'late', 'cut', 'wrong', 'beat', 'short', 'third', 'man', 'thi', 'time', 'around', 'fielder', 'put', 'dive', 'hi', 'left']"
5,BAN,1,17.6,1,"Hasaranga de Silva to Mahedi Hasan, 1 run","shorter outside off, he goes back and punches to deep cover",1,Hasaranga de Silva,Mahedi Hasan,"['shorter', 'outsid', 'goe', 'back', 'punch', 'deep', 'cover']"
5,BAN,1,18.1,W,"C Karunaratne to Mahedi Hasan, OUT","Slower length ball on middle and leg, he looks to work it to the on-side, misses and is caught plumb in front of the wicket. He reviews, but I am guessing more in hope. Yep, the ball-tracker confirms that would have smashed into leg stump.",0,C Karunaratne,Mahedi Hasan,"['slower', 'length', 'ball', 'middl', 'leg', 'look', 'work', 'onsid', 'miss', 'caught', 'plumb', 'front', 'wicket', 'review', 'guess', 'hope', 'yep', 'balltrack', 'confirm', 'would', 'smash', 'leg', 'stump']"
5,BAN,1,18.2,3,"C Karunaratne to Taskin, 3 runs","Back of a length outside off, that was again a slower ball. Taskin lofts it over extra cover, three fielder gives chase and a boot is needed to rein it in. They take three.",3,C Karunaratne,Taskin,"['back', 'length', 'outsid', 'wa', 'slower', 'ball', 'task', 'loft', 'extra', 'cover', 'fielder', 'give', 'chase', 'boot', 'need', 'rein', 'take']"
5,BAN,1,18.3,1,"C Karunaratne to Mosaddek, 1 run","Slower back of length on off, he gets across and works to deep midwicket for a run",1,C Karunaratne,Mosaddek,"['slower', 'back', 'length', 'get', 'across', 'work', 'deep', 'midwicket', 'run']"
5,BAN,1,18.4,0,"C Karunaratne to Taskin, no run","Slower short ball outside off, he is into the pull very early and misses",0,C Karunaratne,Taskin,"['slower', 'short', 'ball', 'outsid', 'pull', 'veri', 'earli', 'miss']"
5,BAN,1,18.5,1,"C Karunaratne to Taskin, 1 run","Slower bouncer again, Taskin is again into the shot early. Gets a thick inside edge to the right of short fine leg.",1,C Karunaratne,Taskin,"['slower', 'bouncer', 'task', 'shot', 'earli', 'get', 'thick', 'insid', 'edg', 'right', 'short', 'fine', 'leg']"
5,BAN,1,18.6,2,"C Karunaratne to Mosaddek, 2 runs","he is dealing slower deliveries here. Another one back of a length around middle, spotted early by the batter who clatters it wide of deep square leg. The fielder, though runs, dives and keeps them down to two.",2,C Karunaratne,Mosaddek,"['deal', 'slower', 'deliveri', 'anoth', 'back', 'length', 'around', 'middl', 'spot', 'earli', 'batter', 'clatter', 'wide', 'deep', 'squar', 'leg', 'fielder', 'though', 'run', 'dive', 'keep']"
5,BAN,1,19.1,0,"Asitha Fernando to Taskin, no run","Length outside off, he looks to flay it away but misses. The umpire deems that was inside the tramline.",0,Asitha Fernando,Taskin,"['length', 'outsid', 'look', 'flay', 'away', 'miss', 'umpir', 'deem', 'wa', 'insid', 'tramlin']"
5,BAN,1,19.2,6,"Asitha Fernando to Taskin, SIX runs","BANG! In the slot outside off, he stays deep in his crease, gives himself room and smokes it over wide long off for a half a dozen. This is Bangladesh's highest score in the UAE",6,Asitha Fernando,Taskin,"['bang', 'slot', 'outsid', 'stay', 'deep', 'hi', 'creas', 'give', 'room', 'smoke', 'wide', 'long', 'half', 'dozen', 'thi', 'bangladesh', 'highest', 'score', 'use']"
5,BAN,1,19.3,1,"Asitha Fernando to Taskin, 1 run","Full outside off, he shuffles across and drills it to deep cover.",1,Asitha Fernando,Taskin,"['full', 'outsid', 'shuffl', 'across', 'drill', 'deep', 'cover']"
5,BAN,1,19.4,4,"Asitha Fernando to Mosaddek, FOUR runs","A horror misfield and that goes for a four. Shanaka, the captain, the culprit. Back of a length outside off, he punches it hard to extra cover who lets it through.",4,Asitha Fernando,Mosaddek,"['horror', 'misfield', 'goe', 'shank', 'captain', 'culprit', 'back', 'length', 'outsid', 'punch', 'hard', 'extra', 'cover', 'let']"
5,BAN,1,19.5,4,"Asitha Fernando to Mosaddek, FOUR runs","Length outside leg, but he gives himself room and absolutely thumps it straight down the ground. What a hit that was! Did not move, did Mosaddek",4,Asitha Fernando,Mosaddek,"['length', 'outsid', 'leg', 'give', 'room', 'absolut', 'thump', 'straight', 'ground', 'hit', 'wa', 'move', 'mosaddek']"
5,BAN,1,19.6,2,"Asitha Fernando to Mosaddek, 2 runs","Low full toss on leg stump, he works this to deep midwicket and they collect two runs to end the innings.",2,Asitha Fernando,Mosaddek,"['low', 'full', 'toss', 'leg', 'stump', 'work', 'thi', 'deep', 'midwicket', 'collect', 'run', 'end', 'inning']"
6,HKG,2,0.1,5w,"Naseem Shah to Nizakat Khan, 5 wide",inswinger starting on leg and keeps going down for five wides,5,Naseem Shah,Nizakat Khan,"['swinger', 'start', 'leg', 'keep', 'go', 'wide']"
6,HKG,2,0.1,0,"Naseem Shah to Nizakat Khan, no run","on a length, just outside off, defended",0,Naseem Shah,Nizakat Khan,"['length', 'outsid', 'defend']"
6,HKG,2,0.2,0,"Naseem Shah to Nizakat Khan, no run","inswinger, headed towards off stump, hits the inner edge of the bat",0,Naseem Shah,Nizakat Khan,"['swinger', 'head', 'toward', 'stump', 'hit', 'inner', 'edg', 'bat']"
6,HKG,2,0.3,0,"Naseem Shah to Nizakat Khan, no run","another inswinger, this time ending up on middle, 144ks, defended back to him",0,Naseem Shah,Nizakat Khan,"['anoth', 'swinger', 'thi', 'time', 'end', 'middl', '144k', 'defend', 'back']"
6,HKG,2,0.4,0,"Naseem Shah to Nizakat Khan, no run","a bit of a swipe but not full enough, and goes off the inner half of the bat to square leg",0,Naseem Shah,Nizakat Khan,"['bit', 'swipe', 'full', 'enough', 'goe', 'inner', 'half', 'bat', 'squar', 'leg']"
6,HKG,2,0.5,0,"Naseem Shah to Nizakat Khan, no run","another inswinger, short of a length, another inside edge",0,Naseem Shah,Nizakat Khan,"['anoth', 'swinger', 'short', 'length', 'anoth', 'insid', 'edg']"
6,HKG,2,0.6,1,"Naseem Shah to Nizakat Khan, 1 run","another inswinger, pushed wide of mid-on this time",1,Naseem Shah,Nizakat Khan,"['anoth', 'swinger', 'push', 'wide', 'mind', 'thi', 'time']"
6,HKG,2,1.1,0,"Dahani to Nizakat Khan, no run","starts off conventionally, looking for top of off, defended with an open face",0,Dahani,Nizakat Khan,"['start', 'convent', 'look', 'top', 'defend', 'open', 'face']"
6,HKG,2,1.2,4,"Dahani to Nizakat Khan, FOUR runs","gets the width, on a length, 140ks, and Nizakat is anyway looking to stay beside the line of the ball. Drives this over point for four",4,Dahani,Nizakat Khan,"['get', 'width', 'length', 'anyway', 'look', 'stay', 'besid', 'line', 'ball', 'drive', 'thi', 'point']"
6,HKG,2,1.3,2,"Dahani to Nizakat Khan, 2 runs","short of a length, just outside off, pushed with an open face between point and cover",2,Dahani,Nizakat Khan,"['short', 'length', 'outsid', 'push', 'open', 'face', 'point', 'cover']"
6,HKG,2,1.4,0,"Dahani to Nizakat Khan, no run","goes into the pitch, wicket to wicket, pushed to midwicket this time",0,Dahani,Nizakat Khan,"['goe', 'pitch', 'wicket', 'wicket', 'push', 'midwicket', 'thi', 'time']"
6,HKG,2,1.5,2lb,"Dahani to Nizakat Khan, 2 leg byes",Dahani slides down the leg side. Nizakat is beaten on the flick but gets two leg-byes to fine leg,2,Dahani,Nizakat Khan,"['leg', 'side', 'nizakat', 'beaten', 'flick', 'get', 'legum', 'fine', 'leg']"
6,HKG,2,1.6,1,"Dahani to Nizakat Khan, 1 run","short of a length, into the body, pushed wide of midwicket for one",1,Dahani,Nizakat Khan,"['short', 'length', 'bodi', 'push', 'wide', 'midwicket']"
6,HKG,2,2.1,1w,"Naseem Shah to Nizakat Khan, 1 wide",wide down the leg side. This time Rizwan gets a hand to it,1,Naseem Shah,Nizakat Khan,"['wide', 'leg', 'side', 'thi', 'time', 'rowan', 'get', 'hand']"
6,HKG,2,2.1,W,"Naseem Shah to Nizakat Khan, OUT","looks to drive this over square again, but this time he gets just the toe end. Looks like it has arrived before he is through the shot. This is full and at 143ks and outside off. He is trying to drive from deep inside the crease",0,Naseem Shah,Nizakat Khan,"['look', 'drive', 'thi', 'squar', 'thi', 'time', 'get', 'toe', 'end', 'look', 'like', 'ha', 'arriv', 'befor', 'shot', 'thi', 'full', '143k', 'outsid', 'tri', 'drive', 'deep', 'insid', 'creas']"
6,HKG,2,2.2,0,"Naseem Shah to Babar Hayat, no run","wide length ball, left alone",0,Naseem Shah,Babar Hayat,"['wide', 'length', 'ball', 'left', 'al']"
6,HKG,2,2.3,0,"Naseem Shah to Babar Hayat, no run","this one seems to have nipped away. Short of a length, just outside off, moves against the angle and goes past the edge",0,Naseem Shah,Babar Hayat,"['thi', 'seem', 'nip', 'away', 'short', 'length', 'outsid', 'move', 'angl', 'goe', 'past', 'edg']"
6,HKG,2,2.4,0,"Naseem Shah to Babar Hayat, no run","short of a length, outside off, pushed into the covers",0,Naseem Shah,Babar Hayat,"['short', 'length', 'outsid', 'push', 'cover']"
6,HKG,2,2.5,W,"Naseem Shah to Babar Hayat, OUT","four dots, a slog and timber. That's Hayat's innings. No foot movement. Deep in the crease and heaves at this length ball. It nips back in a little and kisses the top of off",0,Naseem Shah,Babar Hayat,"['dot', 'slog', 'timber', 'hat', 'inning', 'foot', 'movement', 'deep', 'creas', 'heav', 'thi', 'length', 'ball', 'nip', 'back', 'littl', 'kiss', 'top']"
6,HKG,2,2.6,0,"Naseem Shah to Kinchit Shah, no run","on a length, hits the pad first perhaps but it has pitched outside leg anyway",0,Naseem Shah,Kinchit Shah,"['length', 'hit', 'pad', 'first', 'perhap', 'ha', 'pitch', 'outsid', 'leg', 'anyway']"
6,HKG,2,3.1,1,"Iftikhar to Yasim Murtaza, 1 run","flat, on a length, worked past midwicket for one",1,Iftikhar,Yasim Murtaza,"['flat', 'length', 'work', 'past', 'midwicket']"
6,HKG,2,3.2,1,"Iftikhar to Kinchit Shah, 1 run","fuller, middle and leg, pushed to long-on for one",1,Iftikhar,Kinchit Shah,"['fuller', 'middl', 'leg', 'push', 'logon']"
6,HKG,2,3.3,1,"Iftikhar to Yasim Murtaza, 1 run","flatter, short of a length, punched down to long-on for one",1,Iftikhar,Yasim Murtaza,"['flatter', 'short', 'length', 'punch', 'logon']"
6,HKG,2,3.4,0,"Iftikhar to Kinchit Shah, no run","gets the length right, on off, Shah looks for turn but there isn't any. Inside edge back to the bowler",0,Iftikhar,Kinchit Shah,"['get', 'length', 'right', 'shah', 'look', 'turn', ""n't"", 'ani', 'insid', 'edg', 'back', 'bowler']"
6,HKG,2,3.5,0,"Iftikhar to Kinchit Shah, no run","fired in, too quick for him, hits the pad",0,Iftikhar,Kinchit Shah,"['fire', 'quick', 'hit', 'pad']"
6,HKG,2,3.6,0,"Iftikhar to Kinchit Shah, no run",slows it down this time with the same result. A dot. Hits his pad again but no turn to draw an lbw appeal,0,Iftikhar,Kinchit Shah,"['slow', 'thi', 'time', 'result', 'dot', 'hit', 'hi', 'pad', 'turn', 'draw', 'law', 'appeal']"
6,HKG,2,4.1,0,"Dahani to Yasim Murtaza, no run","on a length, outside off, pushed to mid-off",0,Dahani,Yasim Murtaza,"['length', 'outsid', 'push', 'doff']"
6,HKG,2,4.2,0,"Dahani to Yasim Murtaza, no run","big slower ball, wide outside off, 111ks, goes under his drive",0,Dahani,Yasim Murtaza,"['big', 'slower', 'ball', 'wide', 'outsid', '111k', 'goe', 'hi', 'drive']"
6,HKG,2,4.3,0,"Dahani to Yasim Murtaza, no run","on a length, angling in, pushed to mid-on",0,Dahani,Yasim Murtaza,"['length', 'angl', 'push', 'mind']"
6,HKG,2,4.4,0,"Dahani to Yasim Murtaza, no run","HK batters are getting caught deep inside the crease to full balls. This is a long half-volley, but he is no position to drive it. Ends up pushing it to mid-on",0,Dahani,Yasim Murtaza,"['batter', 'get', 'caught', 'deep', 'insid', 'creas', 'full', 'ball', 'thi', 'long', 'halfvolley', 'posit', 'drive', 'end', 'push', 'mind']"
6,HKG,2,4.5,W,"Dahani to Yasim Murtaza, OUT","late on the pull and he is caught. Dahani gets it head high, and Murtaza manages just a soft top edge. Khushdil charges in from mid-on and dives to take the low catch",0,Dahani,Yasim Murtaza,"['late', 'pull', 'caught', 'dalasi', 'get', 'head', 'high', 'manag', 'soft', 'top', 'edg', 'khushdil', 'charg', 'mind', 'dive', 'take', 'low', 'catch']"
6,HKG,2,4.6,0,"Dahani to Aizaz Khan, no run","wicket-maiden. On a length, on off, defended with an open face",0,Dahani,Aizaz Khan,"['wicketmaiden', 'length', 'defend', 'open', 'face']"
6,HKG,2,5.1,0,"Haris Rauf to Kinchit Shah, no run","quick, quick. Short of a length, 145ks, goes past the bat on the angle",0,Haris Rauf,Kinchit Shah,"['quick', 'quick', 'short', 'length', '145k', 'goe', 'past', 'bat', 'angl']"
6,HKG,2,5.2,4,"Haris Rauf to Kinchit Shah, FOUR runs",lovely shot. Uses Rauf's pace against him. Arches back to guide this 147ks short-of-a-length delivery square of deep third with an open face,4,Haris Rauf,Kinchit Shah,"['love', 'shot', 'use', 'run', 'pace', 'arch', 'back', 'guid', 'thi', '147k', 'deliveri', 'squar', 'deep', 'third', 'open', 'face']"
6,HKG,2,5.3,1,"Haris Rauf to Kinchit Shah, 1 run","short of a length, no room, worked to midwicket for one",1,Haris Rauf,Kinchit Shah,"['short', 'length', 'room', 'work', 'midwicket']"
6,HKG,2,5.4,0,"Haris Rauf to Aizaz Khan, no run","short of a length, 142ks, but sits in the surface. Played to cover-point",0,Haris Rauf,Aizaz Khan,"['short', 'length', '142k', 'sit', 'surfac', 'play', 'overprint']"
6,HKG,2,5.5,0,"Haris Rauf to Aizaz Khan, no run","short of a length, 147ks, outside off, goes past the bat. It has skidded through and not carried to Rizwan",0,Haris Rauf,Aizaz Khan,"['short', 'length', '147k', 'outsid', 'goe', 'past', 'bat', 'ha', 'skid', 'carri', 'rowan']"
6,HKG,2,5.6,1,"Haris Rauf to Aizaz Khan, 1 run","on a length, headed for top of middle, worked to leg for one",1,Haris Rauf,Aizaz Khan,"['length', 'head', 'top', 'middl', 'work', 'leg']"
6,HKG,2,6.1,0,"Shadab to Aizaz Khan, no run","full, just outside off, pushed to point",0,Shadab,Aizaz Khan,"['full', 'outsid', 'push', 'point']"
6,HKG,2,6.2,W,"Shadab to Aizaz Khan, OUT","doesn't pick the wrong'un. Is done in by length too. Goes back to look to late-cut this length ball, but it pitches on on off and turns back in. Too full to cut anyway, and then the turn in does him completely. Four down now",0,Shadab,Aizaz Khan,"['doe', ""n't"", 'pick', 'wrong', 'length', 'goe', 'back', 'look', 'latest', 'thi', 'length', 'ball', 'pitch', 'turn', 'back', 'full', 'cut', 'anyway', 'turn', 'doe', 'complet']"
6,HKG,2,6.3,1w,"Shadab to McKechnie, 1 wide","another wrong'un, but this is a wide down leg. Mind you, don't think McKechnie picked it",1,Shadab,McKechnie,"['anoth', 'wrong', 'thi', 'wide', 'leg', 'mind', ""n't"", 'think', 'mckechni', 'pick']"
